Frequency,Expression,Reading,Meaning,MeaningCount,Exclude1,Exclude2,GenerateKR2JP,GenerateJP2KR,Image,IMM_Sentence,IMM_Image,IMM_Audio,IMM_SourceMedia
17609,ガチで,,"1. 속어 진심임, 진지함. 2. [속어] 게임의 승패·높은 점수에 집착하는 사람. (↔エンジョイ勢) 3. (context、slang)「がち」のカナ表記。",,,,,,,,,,
17633,大がかり,,"1. 대단한 일, 큰 일.",,,,,,,,,,
17703,公的,,1. 공적. (↔私的) 2. 公的 こうてき . 3. こうてき【公的】 (↔사적2),,,,,,,,,,
17754,グロテスク,,"1. 그로테스크 2. 괴기하고 이상스러움. *줄여서 グロ라고도 함. 3. 그로테스크, 괴기한 모양, 징그러운 모양. (=グロ)",,,,,,,,,,
17759,所狭しと,,"1. (부사적으로 쓰여) 장소가 비좁게 느껴질 정도로 물건이 꽉 차 있는 모양, 갑갑한 모양: 빼곡(히), 빽빽이, 잔뜩. 2. 곳. 3. 장소.",,,,,,,,,,
17778,性急,,"1. 성급. (=せっかち) 2. 너무 성급하다. 3. 性急 せいきゅう だ, 気早 きばや だ, 気短 きみじか だ, せっかちだ, 忙 せわ しい, 気忙 きぜわ しい, 気 き が 早 はや い[ 短 みじか い], 急 きゅう だ.",,,,,,,,,,
17788,簡単に言うと,,"1. 간단. 2. 사물이 단순하여 이해나 취급이 쉬운 것; 또, 그런 모양. 3. 시간이나 수고가 들지 않는 것; 또, 그런 모양.",,,,,,,,,,
17810,小賢しい,,"1. 똑똑한 체하고 주제넘다, 건방지다, 깜찍하다. 2. 교활하고 빈틈없다, 몹시 약다. 3. 약아빠진 사나이.",,,,,,,,,,
17824,様に言う,,"1. 모양, 상태, 모습. 2. 방법, 수단. 3. 여성어 (화류계에서) 여자가 남자를 가리키는 말: 임, 그이.",,,,,,,,,,
17848,血塗れ,,1. 피투성이가 됨. (=血だらけ) 2. 희생[산 제물·적]의 피를 제기(祭器)에 발라 신에게 제사지내다. 3. 전투·살상으로 피를 흘리다.,,,,,,,,,,
17870,嫌というほど,,"1. 실컷, 몹시, 지겹도록. 2. 남이 싫어하는 말을 굳이 하다. 3. 싫음, 하고 싶지 않음. (=嫌い), (↔好き)",,,,,,,,,,
17924,強硬,,"1. 강경, 강한 태도로 자신의 입장·태도 등을 굽히지 않는 것. 2. 강경히 주장하다. 3. 터프 폴리시",,,,,,,,,,
17944,利口,,"1. 영리함, 똑똑함, 머리가 좋음, 슬기로움. (↔馬鹿) 2. 요령이 좋음, (생각·행동이) 빈틈없음. 3. 고어 입을 잘 놀림.",,,,,,,,,,
18014,縁遠い,,"1. 인연이 멀다. 2. 관계가 멀다. 3. (특히, 여자가) 결혼할 기회를 좀처럼 못 찾다.",,,,,,,,,,
18015,無尽蔵,,1. 무진장. 2. 무진장한 자원. 3. 무진.,,,,,,,,,,
18025,青臭い,,"1. 풋내나다. 2. 풀냄새가 나다. 3. 미숙하다, 유치하다.",,,,,,,,,,
18032,良い事,,"1. 좋다. (↔悪い) 2. 만족할 만하다. 3. (佳い) 뛰어나다, 훌륭하다.",,,,,,,,,,
18062,奇麗,,"1. 고움, 예쁨, 아름다움. 2. 깨끗함. (↔汚い) 3. 정결함, 말끔함, 맑음.",,,,,,,,,,
18072,あざとい,,"1. 속어 (빈틈없이) 탐욕스럽다, 악랄하다. 2. 약삭빠르다, 비열[야비]하다, 츱츱하다. 3. (인상이) 강렬하다.",,,,,,,,,,
18114,高く売る,,"1. 높다. 2. 위쪽에 있다, 위로 솟다. 3. (키가) 크다.",,,,,,,,,,
18120,可哀相,,"1. 불쌍한 모양, 가엾은[가련한] 모양. 2. 불쌍한 고아.",,,,,,,,,,
18127,さり気ない,,"1. 아무렇지도 않은 듯하다, 그런 티를 보이지 않다.",,,,,,,,,,
18220,うっせえ,,,,,,,,,,,,
18229,円滑,,"1. 원활. 2. 막힘없이 잘 진행됨. 3. 모난 데가 없음, 원만함.",,,,,,,,,,
18258,蔑ろにする,,"1. 소홀히 하다, 업신여기다, 무시하다. 2. 소홀히 함, 업신여김. 3. 고어 단정하지 못하고 난잡한 모양.",,,,,,,,,,
18283,朧,,"1. 요리 도미·대구·새우 등을 삶아 으깨서 맛을 낸 뒤 볶은 음식. (=そぼろ, でんぶ) 2. ‘朧昆布’의 준말, 삶은 다시마를 말려서 얇고 가늘게 썬 식품. 3. 몽롱한[희미한] 모양, 어슴푸레함, 아련함.",,,,,,,,,,
18287,ハンサム,,"1. 핸섬, 미남임. (=おとこまえ) 2. 핸섬 3. (얼굴이) 잘 생긴. 미남자의. *‘(남자처럼) 씩씩한’의 뜻으로 여성에게도 씀.",,,,,,,,,,
18316,弱い者,,"1. 약한 자. 2. 약한 자를 괴롭힘. 3. 약한 자여, 그대의 이름은 여자이니라((‘햄릿’에 나오는 말)).",,,,,,,,,,
18325,有害,,1. 유해. (↔無害) 2. 有害 ゆうがい . 3. 유해한 책.,,,,,,,,,,
18355,横柄,,"1. 건방짐, 방자하고 거만함. (=尊大) 2. 방자한 녀석. 3. 거만한 태도를 취하다.",,,,,,,,,,
18367,大振り,,"1. 크게 흔듦. (↔小振り) 2. 1.크게 흔듦 2.같은 종류의 다른 것들에 비해서 크기가 더 큰 것;또는, 그러한 상태",,,,,,,,,,
18376,真白,,1. 새하얀 富士산.,,,,,,,,,,
18386,ヒステリック,,1. 히스테릭 2. 신경질적. 3. 히스테릭.,,,,,,,,,,
18417,ちっこい,,1. [속어] 작다.,,,,,,,,,,
18423,ユニーク,,"1. 유니크, 특이, 독특. 2. 생명공학 특이염기순서(特異塩基順序) 3. 情報処理 unique key",,,,,,,,,,
18448,メロメロ,,"1. 도가 야무지지 못하고 흘게 늦은 모양, 트릿한 모양. 2. 불꽃이 타오르는 모양: 활활, 이글이글. (=めらめら) 3. (부사) 상대에게 푹 빠져서 자제력을 잃거나 중심을 잃은 모양",,,,,,,,,,
18483,ふくよか,,1. 폭신하고 부드러운 모양. 2. 향기가 짙게 감도는 모양.,,,,,,,,,,
18540,悪辣,,1. 악랄. 2. たちが悪いこと。あくどいこと。,,,,,,,,,,
18548,湿っぽい,,"1. 좀 축축하다, 눅눅하다, 날씨가 구중중하다. 2. 음울[침울]하다, 스산하다. 3. 눅눅한 종이.",,,,,,,,,,
18560,ペコペコ,,"1. (얇은 판 등이) 우그러진[찌그러진] 모양; 또, 그때 나는 소리: 우그렁우그렁; 오목오목. 2. 머리를 자꾸 조아리는 모양; 또, 비굴하게 아첨하는 모양: 굽실굽실. 3. 몹시 배가 고픈 모양.",,,,,,,,,,
18566,少い,,1. 소위. 2. 효과가 적다,,,,,,,,,,
18579,丸く収まる,,"1. (분쟁 등이) 원만히 해결되다. 2. (円い로도) 둥글다, 둥근 모양이다. 3. 원만하다, 온후[온건]하다, 모나지 않다.",,,,,,,,,,
18633,しがない,,"1. 보잘것없다, 하찮다, 가난하다, 초라하다. 2. 보잘것없는 직업.",,,,,,,,,,
18639,欲張り,,"1. 욕심이 많음, 욕심꾸러기. 2. 情報処理 greedy algorithm 3. 情報処理 greedy method",,,,,,,,,,
18664,疎ましい,,"1. (매우) 싫다, 지겹다. (=いとわしい) 2. 꺼림칙하다, 어쩐지 기분 나쁘다.",,,,,,,,,,
18691,キュート,,"1. 큐트 2. 귀여운. 매력적인. 3. 큐트, (젊은 여자가) 날렵하고 귀여운 모양.",,,,,,,,,,
18726,マニアック,,"1. 메이니액, 마니아의 상태로 있는 모양, 사물에 편집적(的)으로 열중하는 모양. 2. 모노마니악 3. 편집광적인 사람. 한 가지 일에만 집착하는 사람.",,,,,,,,,,
18729,慎ましい,,"1. 조심성스럽다, 조신하다, 얌전[음전]하다, 수줍다. 2. 검소하다. (=つましい) 3. 조심스러운 태도.",,,,,,,,,,
18730,マメ,,"1. 식물 콩; 특히, 대두(大豆). 2. (콩알 같은) 물집. 3. ‘작은·소형의'의 뜻을 나타냄.",,,,,,,,,,
18793,胡乱,,"1. 수상[괴이]쩍음. (=うさん) 2. 불확실함, 애매함. (=うさん) 3. 수상한 자.",,,,,,,,,,
18799,瓜二つ,,"1. (세로로 쪼갠 오이처럼) 빼쏜 듯이 닮음, 아주 비슷함.",,,,,,,,,,
18807,厚かましい,,"1. 뻔뻔스럽다, 철면피하다, 후안무치하다. (=ずうずうしい)",,,,,,,,,,
18829,だだっ広い,,"1. 속어 그저 넓다, 휑뎅그렁하다. 2. 휑뎅그렁한 집.",,,,,,,,,,
18839,刺々しい,,"1. 가시 돋치다, 심술궂고 모나다, 표독스럽다, 험악하다, 퉁명스럽다.",,,,,,,,,,
18868,早う,,"1. 곧, 빨리. 2. (시간적으로) 이르다. (↔遅い) 3. 아직 그 시각·시기가 아니다. (↔遅い)",,,,,,,,,,
18888,苦し紛れ,,"1. 괴로운 김(에…함), 괴로운[난처한] 나머지 (…함).",,,,,,,,,,
18909,生温い,,"1. 미적지근하다. 2. 흐리멍덩하다, 애매하다. 3. 미온적이다, 엄하지 않다. (=手ぬるい)",,,,,,,,,,
18922,いい気味,,"1. 통쾌함, 고소함. 2. 고소하다(미운 사람이 잘못되는 것을 보고하는 말). 3. 구어 좋다. (=よい)",,,,,,,,,,
18926,かたじけない,,"1. (호의·친절에 대하여) 감사하다, 고맙다. 2. (분에 넘치는 처우에 대하여) 송구스럽다, 황공하다. 3. 고어 부끄럽다, 면목이 없다.",,,,,,,,,,
18965,明快,,1. 명쾌. 2. 명쾌한 답변. 3. 명쾌한 논리.,,,,,,,,,,
18977,多彩,,1. 다채. 2. 다채로운 행사. 3. 다채로운 멤버.,,,,,,,,,,
18979,手厚い,,"1. 극진하다, 융숭하다. 2. 극진한 치료",,,,,,,,,,
18986,つつがない,,"1. 무양하다, 무사하다, 이상 없다. 2. 病気・災難などがなく無事であるさま。",,,,,,,,,,
18989,安直,,"1. 싸고 간편함, 간단함. 2. 속어 싹싹함, 소탈함. 3. 싹싹한 의사.",,,,,,,,,,
19032,痛烈,,"1. 통렬, 호됨. 2. 통렬한 타격. 3. 痛烈 つうれつ だ, 手厳 てきび しい.",,,,,,,,,,
19071,堅固,,"1. 견고. 2. 건강함, 튼튼함. 3. 고어 확실함, 의심 없음.",,,,,,,,,,
19074,短め,,"1. 약간[좀] 짤막함. (↔長め) 2. 단명. (↔長命), (=わかじに, 早世)",,,,,,,,,,
19096,かなりのもの,,"1. 꽤, 제법, 상당히, 어지간히. (=相当) 2. 아름답다, 좋다. 3. 가(可)하다, …해도 좋다((예스러운 말씨)).",,,,,,,,,,
19158,当然のことながら,,"1. 당연(함). 2. 당연히, 응당. 3. 일, 것(개체인 물건으로서가 아니고 파악한 의식·사고의 대상, ‘もの’보다는 추상적인 것을 말함).",,,,,,,,,,
19159,珍妙,,"1. 진묘, 기묘(奇妙), 이상야릇함. 2. 희한한 맛. 3. 이상야릇한 생각.",,,,,,,,,,
19179,確,,"1. [속어] 거의 확정적임, 거의 확실함. 2. 확인. 3. 확실하게 알아보거나 인정하는 것.",,,,,,,,,,
19215,くたくた,,"1. 잘 삶아지는 소리나 모양: 보글보글, 흐물흐물. (=ぐつぐつ, ぐたぐた) 2. (지치거나 약해져서) 느른한 모양. 3. 느른한 모양. (=ぐたぐた)",,,,,,,,,,
19252,篤い,,"1. 위독하다. 2. (뜻이) 깊다, 독실하다.",,,,,,,,,,
19262,艶やか,,"1. 반들반들함, 윤기가 나고 아름다움. 2. (여자가) 품위 있게 고운 모양, 화려하고 아리따움, 요염함. 3. 윤기 있는 피부.",,,,,,,,,,
19287,目ざとい,,"1. (보는) 눈이 빠르다, 재빠르다. (=目ばやい, 目がしこい) 2. (잠에서) 깨기 쉽다, 잠귀가 밝다.",,,,,,,,,,
19372,惜しげもなく,,"1. 아낌없이, 아까워하는 기색도 없이. 2. 아깝다, 소중하다. 3. 아쉽다, 애석하다.",,,,,,,,,,
19399,小高い丘,,"1. 좀 높다, 약간 높다. 2. 언덕, 작은 산, 구릉(丘陵). 3. 고어 (→おか)",,,,,,,,,,
19401,めぼしい,,"1. 유달리 눈에 띄다, 두드러지다, 값나가다. 2. 두드러진 인물.",,,,,,,,,,
19402,更,,"1. 아어(雅語) 물론임, 두말할 나위도 없음. 2. 更 こう , 夜 よる を 五 いつ つに 分 わ けた 時刻 じこく . 3. 中国 ちゅうごく の 航海 こうかい 里程 りてい (( 六里 ろくり )).",,,,,,,,,,
19410,烈しい,,1. 기세가 강하다. 2. 정도가 심하다. (=ひどい) 3. 빈번하게 일어나다.,,,,,,,,,,
19438,きな臭い,,"1. (종이나 헝겊 등이 눋는) 단내가 나다. (=こげくさい) 2. 화약 냄새가 나다; 곧, 싸움이나 뒤숭숭한 사태가 당장이라도 벌어질 기색이다. 3. 어쩐지 수상쩍다. (=うさんくさい)",,,,,,,,,,
19445,怖ろしい,,"1. 두렵다, 무섭다. 2. 겁나다. (=こわい) 3. 걱정스럽다, 염려스럽다.",,,,,,,,,,
19515,こまめ,,"1. 아주 바지런한 모양, 알뜰한 모양, 충실한 모양. 2. 성실하고 바지런히 일하는 모양. 3. 근실히 일하다.",,,,,,,,,,
19526,女々しい,,"1. 연약하다, 계집애 같다, 사내답지 않다, 기개가 없다. (↔雄々しい)",,,,,,,,,,
19537,根強い,,"1. 뿌리 깊다, (뿌리가 튼튼하여) 쉽사리 움직여지지[바뀌지] 않다. 2. 꿋꿋하다, 끈질기다. 3. 경제적으로 풍요롭고 안정되어 있다, 부자이다.",,,,,,,,,,
19546,純然,,"1. 순연, 순전(純全), 섞임이 조금도 없음. 2. 軍事 purely descriptive information",,,,,,,,,,
19575,際どい,,"1. 아슬아슬하다, 절박하다. 2. 외설스럽다, 음란하다. 3. 심하다, 가혹하다.",,,,,,,,,,
19650,嫌らしい,,"1. (태도나 모양새 등이) 불쾌한 느낌이 들다, 역겹다, 의젓하지 못하다, 비루하다. 2. 외설(猥褻)되다, 추잡하다, 징그럽다. 3. 싫음, 하고 싶지 않음. (=嫌い), (↔好き)",,,,,,,,,,
19664,いかつい,,"1. 노인어 딱딱하다, 우락부락하다. (=ごつい) 2. 우락부락하게 생긴 얼굴.",,,,,,,,,,
19668,下劣,,"1. 하열, 비열, 용렬(庸劣). 2. 남 앞에서 못할 말을 예사로 지껄이는 모양. 3. 쌍스러움, 입이 걺.",,,,,,,,,,
19673,いい子にする,,"1. 구어 좋다. (=よい) 2. (반어적으로) ‘나쁘다·꼴사납다’의 뜻을 나타냄. 3. 이이, 기뻐서 즐거워하는 모양.",,,,,,,,,,
19677,後ろ暗い,,"1. 떳떳하지 못하다, 버젓하지 못하다, 뒤가 구리다.",,,,,,,,,,
19712,直に,,"1. 직접(적으로). 2. 곧, 금방, 바로. (=すぐ(に), ただちに) 3. 직접. (=じか)",,,,,,,,,,
19716,格安,,"1. 품질에 비해서 값이 쌈. 2. 염가품. 3. 저가 스마트폰(smartphone), 통신량∙기능 등에 제한은 있지만 저렴한 가격으로 이용할 수 있는 스마트폰. (=格安スマートホン)",,,,,,,,,,
19756,多過ぎる,,"1. 많다. 2. (사람 또는 물건의 수효나 양이) 많이 있다, 잦다. 3. (정도나 횟수 등이) 보통을 넘거나 상당한 상태에 있다.",,,,,,,,,,
19758,ありがたく思う,,"1. 고맙게 여기다. 2. 감사하다, 고맙다. (=かたじけない) 3. 다행스럽다.",,,,,,,,,,
19768,愛くるしい,,"1. 귀염성스럽다, 귀엽다.",,,,,,,,,,
19833,気長,,"1. 느긋한 모양, 조급하게 굴지 않는 모양. (↔気短) 2. 느긋하게 기다리다. 3. 느긋하다",,,,,,,,,,
19836,汚らしい,,"1. 던적스럽다, 추접스럽다.",,,,,,,,,,
19848,欲しいだけ,,"1. …하고 싶다, 갖고 싶다, 탐나다. 2. (‘…て[で]欲しい'의 꼴로) (…하기) 바라다, (…해 주면) 좋겠다, 요망하다. 3. 탐나는 것.",,,,,,,,,,
19852,陰険,,1. 음험.,,,,,,,,,,
19869,善い,,"1. 좋다. (↔悪い) 2. 만족할 만하다. 3. (佳い) 뛰어나다, 훌륭하다.",,,,,,,,,,
19879,ひどすぎる,,"1. (정도가) 심하다. 2. 가혹하다, 참혹하다, 잔인하다. (=むごい) 3. 지독하다, 엄청나다, 호되다. (=激しい, はなはだしい)",,,,,,,,,,
19897,大掛かり,,"1. 대규모, 크게 벌임. (=大仕掛け)",,,,,,,,,,
19935,巧い,,"1. ((美味い)) (음식물 등이) 맛있다. (=おいしい), (↔まずい) 2. 일이 자신의 뜻대로 되다, 형편이 좋다. (↔まずい) 3. ((上手い∙巧い)) 능란[능숙]하다, 솜씨가 좋다. (↔まずい)",,,,,,,,,,
19942,円満,,"1. 원만. 2. 모나지 않고 너그러움[온화함], 조화를 이룬 모양. 3. 신불(神佛)의 공덕 등이 충분하여 빠짐이나 모자람이 없음.",,,,,,,,,,
20003,艶っぽい,,"1. 요염하게 아름답다, 색정적이다. (=いろっぽい) 2. 윤, 윤기, 광택. (=光沢) 3. (목소리 등이) 맑고 생기가 있음, 젊고 발랄함.",,,,,,,,,,
20008,いいからいいから,,"1. 구어 좋다. (=よい) 2. (반어적으로) ‘나쁘다·꼴사납다’의 뜻을 나타냄. 3. 근사하다, 멋있다. (=かっこうがいい, かっこい)",,,,,,,,,,
20013,こっぴどい,,"1. 속어 호되다, 지독하다. (=手(て)きびしい)",,,,,,,,,,
20047,エグい,,"1. (맛이) 아리다, 칼칼하다. (=えがらっぽい) 2. 속어 끔찍하다, 참혹하다, 지나치게 자극적이다. 3. 고어 배려심이 없다, 냉혹하다.",,,,,,,,,,
20061,たおやか,,"1. 아어(雅語) 숙부드러운 모양, 단아하고 얌전한 모양. (=しなやか) 2. しなやかで優しいさま。 3. 優美なさま。",,,,,,,,,,
20189,いかがなもの,,1. 상대의 기분이나 의향을 묻는 말: 어떻게. 2. 상대에게 무엇을 권하는 뜻을 나타내는 말: 어떻습니까. 3. 고어 (반어(反語)를 써서) 어째서 …일까.,,,,,,,,,,
20201,物憂い,,"1. 어쩐지 몸이 나른하고 마음이 내키지 않다[울적하다], 께느른하다, 귀찮다.",,,,,,,,,,
20215,控え目,,"1. (사양하듯) 조심함, 소극적임, 삼감. 2. (양이나 정도를 보통보다) 적은 듯이 함. 3. 조심스러운 소극적인 태도, 사양하는 듯한 태도.",,,,,,,,,,
20230,酷い目に遭う,,"1. 호되게 당하다, 따끔한 맛을 보다, 아주 나쁜 경험을 하다. (=痛い目に遭う, 痛い目を見る) 2. (정도가) 심하다. 3. 가혹하다, 참혹하다, 잔인하다. (=むごい)",,,,,,,,,,
20238,狡い,,"1. 교활하다, 능글맞다, 뺀들거리다. (=こすい) 2. 야무지지 못하다, 단정하지 않다. 3. 능갈맞다, 교활하다, 간사하다. (=ずるい)",,,,,,,,,,
20255,面白おかしい,,1. 재미있고도 우습다. 2. 유쾌하고 즐겁다.,,,,,,,,,,
20262,甘い言葉,,"1. 감언, 달콤한 말 2. (맛이) 달다. (↔からい) 3. (맛·간이) 싱겁다. (↔からい)",,,,,,,,,,
20278,グチャグチャ,,"1. 두서없이 지껄이는 모양. 2. 뭉크러지거나 물에 젖어서 엉망이 된 모양; 또, 물기가 많고 무른 모양. (=ぐじゃぐじゃ) 3. 뒤죽박죽 엉망진창임.",,,,,,,,,,
20328,激烈,,"1. 격렬. 2. 激烈 げきれつ だ, 激 はげ しい. 3. 医学・薬学・生命科学 agrius",,,,,,,,,,
20362,好き,,1. 좋아함. (↔きらい) 2. 호색(好色). 3. 호기심.,,,,,,,,,,
20376,良質,,"1. 양질, 좋은 성질[품질]. (↔悪質, 低質) 2. 良質 りょうしつ . (↔악질) 3. 질 좋은 물건.",,,,,,,,,,
20407,目新しい,,"1. 새롭다, 신기하다, 진기하다. (=めずらしい) 2. 새로운[색다른] 시도.",,,,,,,,,,
20420,ノーマル,,"1. 노멀, 정상, 정규, 표준적. (↔アブノーマル), (=ノルマル) 2. 노멀 티 3. ⇒ティー・フォーメーション。",,,,,,,,,,
20437,小難しい,,1. 까다롭다. 2. 기분이 좋지 않다. 3. 찌무룩한 얼굴.,,,,,,,,,,
20444,若く見える,,1. 젊어 보이다. 2. 젊다. 3. 어리다.,,,,,,,,,,
20448,単独で,,"1. 단독. 2. 법률 단독범. (↔共犯) 3. 단독 세대[가구], (미혼 또는 별거∙이혼∙사별∙자녀의 독립 등으로) 혼자 사는 것. (=単身世帯, シングル世帯)",,,,,,,,,,
20461,まちまち,,"1. 구구, 각기 다름. (=くく) 2. 거리거리, 거리들. 3. 구구한 의견.",,,,,,,,,,
20465,シビア,,"1. 시비어, 엄(격)함, 혹독함. 2. 엄격한 견해. 3. 시비어 액시던트",,,,,,,,,,
20481,良い感じ,,"1. 좋다. (↔悪い) 2. 만족할 만하다. 3. (佳い) 뛰어나다, 훌륭하다.",,,,,,,,,,
20485,まどろっこしい,,1. (→まどろこしい) 2. 답답하다,,,,,,,,,,
20505,恥ずかしがり屋,,"1. 부끄럼[수줍음]을 잘 타는 사람, 숫기 없는 사람. (=はずかしがり) 2. 부끄럽다. 3. 면목 없다, 창피하다.",,,,,,,,,,
20576,フレンドリー,,1. 프렌들리 2. 우호적인. 호의적인. 3. 에코프렌들리,,,,,,,,,,
20685,寒々しい,,"1. 몹시 추워 보이다. 2. 살풍경하다, 썰렁하다.",,,,,,,,,,
20686,しょぼい,,"1. 속어 (내용이 기대 이하여서) 실망하다, 맥 빠지다, 김새다, 시원찮다, 허름하다, 궁상맞다.",,,,,,,,,,
20689,いぶかしげ,,"1. 의아스러움, 수상쩍어 함. 2. 의심[의아]스럽다, 수상쩍다. (=疑わしい) 3. 理解に苦しむところがあり不審に思うさま。",,,,,,,,,,
20740,ドライ,,"1. 드라이. 2. (생활 감정·인정 따위에 끌리지 않고) 일을 딱딱 잘라 하는 모양. (↔ウエット) 3. 무미건조, 재미없는 모양.",,,,,,,,,,
20753,汚,,"1. 더럽다. 2. 불결하다. 3. 꾀죄죄하다, 추레하다.",,,,,,,,,,
20874,霊的,,"1. 영적, 영혼이나 정신에 관한 일. (↔肉的) 2. 영적 세계. 3. 영적 생활.",,,,,,,,,,
20881,顕,,"1. 가린 것 없이 드러남, 노출함. 2. 공공연함, 노골적임. 3. 표면에 드러남, 표면화됨.",,,,,,,,,,
20887,なくてはならない,,"1. 없어서는 안 되다, …않으면 안 되다. (=なくてはいけない) 2. 없다. 3. (인간이나 물건이) 존재하지 않다.",,,,,,,,,,
20888,もってのほか,,"1. 당치도 않음, 언어도단(言語道斷). 2. 뜻밖임, 의외임.",,,,,,,,,,
21052,夥しい,,"1. 엄청나다. 2. (수량이) 매우 많다. 3. (정도가) 심하다((좋지 않은 의미로 씀)). (=ひどい, 激しい)",,,,,,,,,,
21078,近い将来,,1. 가까운 장래. 2. 가깝다. 3. 공간적으로 멀지 않다.,,,,,,,,,,
21086,人でなし,,"1. 인비인, 사람이 아닌 사람. (=人非人)",,,,,,,,,,
21090,親身になって,,"1. 육친(肉親), 근친, 가까운 친척. 2. 육친처럼 세심하게 신경을 씀, 육친같이 아주 친절함. 3. …이[가] 되다.",,,,,,,,,,
21130,女好き,,"1. 여색을 좋아함; 또, 호색가. 2. (남자의 용모·기질이) 여성이 좋아하는 형. (↔男好き)",,,,,,,,,,
21141,甲斐甲斐しい,,"1. 바지런하다, 몸을 아끼지 않고 충실하다. 2. 생동감이 있다, 활발하다.",,,,,,,,,,
21155,猛々しい,,1. 사납고 용맹스럽다. 2. 뻔뻔스럽다. 3. 「たけだけしい」を参照。,,,,,,,,,,
21176,惨い,,"1. 비참하다, 끔찍하다, 애처롭다. 2. 잔혹하다, 무자비하다, 매정하다. 3. 비참한 모습.",,,,,,,,,,
21189,肝要,,"1. 간요함, 긴요함, 매우 중요함. (=緊要, 肝心) 2. 肝要 かんよう だ, 肝心 かんじん だ. 3. Kanyou",,,,,,,,,,
21211,俄,,"1. 갑작스러운 모양. 2. 졸지(猝地)에, 돌연, 별안간. (=だしぬけ) 3. ‘俄狂言’의 준말, (좌흥(座興)을 돕기 위한) 즉흥적 희극.",,,,,,,,,,
21241,高レベル,,"1. 情報処理,医学・薬学・生命科学 high level 2. 軍事 high-skill-level 3. 기상 고층 분석(高層分析)",,,,,,,,,,
21272,ガサガサ,,"1. 표면이 말라서 매끄럽지 않은 모양： 가슬가슬, 꺼칠꺼칠, 버석버석. 2. 성질이 부드럽지 못하고 거칠거나 덤벙대는 모양： 거슬거슬, 덤벙덤벙.",,,,,,,,,,
21299,すごいことになる,,"1. 무섭다, 무시무시하다. 2. 굉장하다, 지독하다, 대단하다. 3. 오싹하리만큼 황량하다, 몹시 쓸쓸하다.",,,,,,,,,,
21318,血みどろ,,1. (→ちまみれ),,,,,,,,,,
21350,いい年,,"1. 세상 물정에 익숙하고 분별 있는 나이, 지긋한 나이. 2. 행복한 새해. 3. 1811년 위원회 계획.",,,,,,,,,,
21357,遅め,,"1. 정시에 조금 늦음. (↔早め) 2. 속력이 조금 느림. (↔速め) 3. 지명, 날샐녘.",,,,,,,,,,
21362,憤然,,1. 분연. 2. 憤然 ふんぜん としている.,,,,,,,,,,
21370,いい意味で,,"1. 구어 좋다. (=よい) 2. (반어적으로) ‘나쁘다·꼴사납다’의 뜻을 나타냄. 3. 의미, 뜻.",,,,,,,,,,
21427,いい迷惑,,"1. 구어 좋다. (=よい) 2. (반어적으로) ‘나쁘다·꼴사납다’의 뜻을 나타냄. 3. 이이, 기뻐서 즐거워하는 모양.",,,,,,,,,,
21434,ミステリアス,,"1. 미스티어리어스 2. 신비한. 불가사의한. 이상한. 3. 미스티어리어스, 불가사의한 모양, 신비스러운 모양.",,,,,,,,,,
21443,ダルい,,"1. (피로나 병 등으로) 나른하다, 께느른하다, 노곤하다, 매시근하다. 2. 疲労がたまっていて体に力が入りにくい。動くことがめんどくさい。 3. 気が進まない。やる気が起こらない。",,,,,,,,,,
21486,きゃん,,"1. 호협한 사람; 또, 그런 모양. 2. 말괄량이, 왈가닥. (=おきゃん) 3. [속어] 바람으로 인한 취소, (야외 공연·퍼레이드 등이) 강한 바람 때문에 취소되는 것.",,,,,,,,,,
21503,まめ,,"1. 식물 콩; 특히, 대두(大豆). 2. (콩알 같은) 물집. 3. ‘작은·소형의'의 뜻을 나타냄.",,,,,,,,,,
21552,痛いところ,,"1. 아픈 데를 찌르다, 약점을 찌르다. 2. 아픈 데를 찔리다, 약점을 찔리다. 3. 아프다.",,,,,,,,,,
21590,得意気,,"1. 득의에 찬 모양. 2. 이익, 이득. (↔損) 3. 유리함.",,,,,,,,,,
21617,多かれ少なかれ,,"1. 많든 적든 (간에), 다소간에. (=いずれにしろ) 2. 많이 있어라, 많이 있을지어다. 3. 아이[자식]들이 많음. (=子だくさん)",,,,,,,,,,
21634,未熟者,,1. 미숙한 사람. 2. 미숙. 3. 덜 익음.,,,,,,,,,,
21670,物欲しそう,,"1. 몹시 갖고 싶어하는 모양, 욕심이 나는 모양. (=ものほしげ) 2. 갖고 싶어하다, 어쩐지 탐이 나다.",,,,,,,,,,
21686,酒臭い,,1. 술내가 나다.,,,,,,,,,,
21690,覚束ない,,"1. 불안하다. 2. (될지 안 될지) 의심스럽다, 미덥지 못하다. 3. 막연하다, 분명치 않다, 애매모호하다.",,,,,,,,,,
21733,優良,,"1. 우량, 우수. (↔劣悪) 2. ( 品質 ひんしつ などの) 優良 ゆうりょう . (↔불량) 3. 우량가.",,,,,,,,,,
21740,盛,,"1. 그릇에 음식을 (가득) 담다. 2. (어떤 내용을 전체 속에) 포함시키다, 담다. 3. 성동, 한겨울.",,,,,,,,,,
21747,濃,,"1. 농…, 짙은, 진한. 2. 濃 のう , ‘ 濃 こ い’の 意 い . 3. 짙다, 진하다. (↔薄い, 淡い)",,,,,,,,,,
21779,厳然,,1. 엄연.,,,,,,,,,,
21785,スゲー,,1. 대단하다 굉장하다(속어),,,,,,,,,,
